"Date Wise Prices for Specified Commodity on July, 2025 for Commodity : Tomato, State/UT : Telangana"
"Commodity : Tomato, State/UT : Telangana"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
21/07/2025,460.0,Local,2800.0,3600.0,2800.0
22/07/2025,430.0,Local,2800.0,3800.0,2800.0
27/07/2025,460.0,Local,2800.0,4400.0,2800.0
Market Name : Kukatpally Rythu Bazar APMC
03/07/2025,13.2,Deshi,3500.0,3500.0,3500.0
04/07/2025,12.8,Deshi,3300.0,3300.0,3300.0
06/07/2025,14.5,Deshi,3100.0,3100.0,3100.0
08/07/2025,13.1,Deshi,3100.0,3100.0,3100.0
14/07/2025,13.1,Deshi,2900.0,2900.0,2900.0
18/07/2025,13.0,Deshi,2700.0,2700.0,2700.0
19/07/2025,14.6,Deshi,2500.0,2500.0,2500.0
21/07/2025,10.2,Deshi,3300.0,3300.0,3300.0
22/07/2025,8.8,Deshi,4300.0,4300.0,4300.0
24/07/2025,11.6,Deshi,4300.0,4300.0,4300.0
26/07/2025,14.6,Deshi,3300.0,3300.0,3300.0
27/07/2025,15.2,Deshi,3300.0,3300.0,3300.0
28/07/2025,13.0,Deshi,4300.0,4300.0,4300.0
Market Name : L B Nagar APMC
01/07/2025,58.7,Deshi,1200.0,2800.0,1600.0
02/07/2025,72.3,Deshi,1200.0,2800.0,1600.0
03/07/2025,59.3,Deshi,1200.0,2800.0,1600.0
04/07/2025,70.0,Deshi,1200.0,2800.0,1600.0
05/07/2025,87.3,Deshi,1200.0,2800.0,1600.0
06/07/2025,71.8,Deshi,1200.0,2400.0,1600.0
07/07/2025,84.4,Deshi,1200.0,2400.0,1600.0
08/07/2025,72.7,Deshi,1200.0,2400.0,1600.0
09/07/2025,69.0,Deshi,1400.0,2400.0,1800.0
10/07/2025,83.7,Deshi,1200.0,2400.0,1600.0
11/07/2025,83.2,Deshi,1000.0,2000.0,1400.0
12/07/2025,71.7,Deshi,1200.0,2000.0,1400.0
13/07/2025,72.6,Deshi,1000.0,2000.0,1400.0
14/07/2025,77.9,Deshi,1000.0,2000.0,1400.0
15/07/2025,77.6,Deshi,1000.0,2000.0,1400.0
16/07/2025,85.3,Deshi,1000.0,2000.0,1400.0
17/07/2025,77.2,Deshi,1000.0,2000.0,1400.0
18/07/2025,65.7,Deshi,800.0,2000.0,1400.0
19/07/2025,51.2,Deshi,1000.0,2000.0,1400.0
21/07/2025,59.8,Deshi,1000.0,2400.0,1600.0
22/07/2025,58.5,Deshi,1000.0,2400.0,1600.0
23/07/2025,87.8,Deshi,1600.0,4000.0,2800.0
25/07/2025,103.0,Deshi,1600.0,3200.0,2400.0
26/07/2025,61.2,Deshi,1200.0,2800.0,1600.0
27/07/2025,58.5,Deshi,1000.0,2400.0,1600.0
28/07/2025,70.0,Deshi,1200.0,2800.0,2000.0
29/07/2025,73.6,Deshi,1600.0,4000.0,2800.0
30/07/2025,82.3,Deshi,2000.0,4800.0,2800.0
31/07/2025,80.6,Deshi,1600.0,4000.0,2400.0
Market Name : Mahabubnagar(Rythu Bazar)
01/07/2025,1.92,Deshi,3800.0,4200.0,4000.0
02/07/2025,1.85,Deshi,3800.0,4200.0,4000.0
03/07/2025,2.43,Deshi,3800.0,4200.0,4000.0
09/07/2025,3.24,Deshi,2800.0,3200.0,3000.0
14/07/2025,3.35,Deshi,2800.0,3200.0,3000.0
15/07/2025,3.16,Deshi,2800.0,3200.0,3000.0
25/07/2025,1.68,Deshi,3800.0,4200.0,4000.0
31/07/2025,1.67,Deshi,3800.0,4200.0,4000.0
Market Name : Mahboob Manison APMC
01/07/2025,19.5,Deshi,2000.0,2800.0,2400.0
02/07/2025,18.5,Deshi,2400.0,3200.0,2800.0
03/07/2025,14.0,Deshi,2800.0,3400.0,3100.0
04/07/2025,20.5,Deshi,2000.0,3200.0,2600.0
05/07/2025,20.2,Deshi,2400.0,3200.0,2800.0
06/07/2025,19.5,Deshi,2000.0,2800.0,2400.0
07/07/2025,18.5,Deshi,2000.0,2800.0,2400.0
08/07/2025,21.5,Deshi,2000.0,2800.0,2400.0
09/07/2025,21.2,Deshi,2000.0,2800.0,2400.0
10/07/2025,22.0,Deshi,1800.0,2400.0,2000.0
11/07/2025,24.2,Deshi,2000.0,2400.0,2200.0
13/07/2025,20.2,Deshi,2000.0,2400.0,2200.0
14/07/2025,20.5,Deshi,1600.0,2400.0,2000.0
15/07/2025,21.7,Deshi,1600.0,2000.0,1800.0
16/07/2025,19.7,Deshi,1600.0,2400.0,2000.0
17/07/2025,21.7,Deshi,1600.0,2400.0,2000.0
18/07/2025,19.5,Deshi,1200.0,2000.0,1600.0
19/07/2025,16.2,Deshi,1200.0,2400.0,2000.0
21/07/2025,6.7,Deshi,2000.0,2800.0,2400.0
22/07/2025,15.0,Deshi,2800.0,3600.0,3200.0
23/07/2025,16.2,Deshi,2500.0,4000.0,3400.0
25/07/2025,19.0,Deshi,2400.0,2800.0,2600.0
26/07/2025,18.7,Deshi,2000.0,2800.0,2400.0
27/07/2025,15.0,Deshi,2000.0,3200.0,2600.0
28/07/2025,15.0,Deshi,2000.0,3200.0,2600.0
29/07/2025,15.5,Deshi,2400.0,4000.0,3200.0
30/07/2025,16.7,Deshi,2000.0,4000.0,3000.0
31/07/2025,16.2,Deshi,2200.0,3600.0,3200.0
Market Name : Mancherial APMC
01/07/2025,5.6,Deshi,4200.0,4200.0,4200.0
02/07/2025,5.4,Deshi,4200.0,4200.0,4200.0
03/07/2025,5.5,Deshi,3800.0,3800.0,3800.0
04/07/2025,4.5,Deshi,3900.0,3900.0,3900.0
05/07/2025,4.3,Deshi,3900.0,3900.0,3900.0
06/07/2025,4.3,Deshi,4000.0,4000.0,4000.0
07/07/2025,4.6,Deshi,3900.0,3900.0,3900.0
08/07/2025,4.9,Deshi,4100.0,4100.0,4100.0
09/07/2025,5.8,Deshi,4100.0,4100.0,4100.0
10/07/2025,5.4,Deshi,4000.0,4000.0,4000.0
11/07/2025,4.8,Deshi,4100.0,4100.0,4100.0
12/07/2025,5.4,Deshi,4300.0,4300.0,4300.0
13/07/2025,4.3,Deshi,4100.0,4100.0,4100.0
14/07/2025,5.4,Deshi,4200.0,4200.0,4200.0
15/07/2025,4.8,Deshi,4100.0,4100.0,4100.0
16/07/2025,4.8,Deshi,4100.0,4100.0,4100.0
17/07/2025,3.7,Deshi,4200.0,4200.0,4200.0
18/07/2025,3.8,Deshi,4200.0,4200.0,4200.0
21/07/2025,4.8,Deshi,4100.0,4100.0,4100.0
29/07/2025,4.8,Deshi,4300.0,4300.0,4300.0
30/07/2025,4.8,Deshi,4600.0,4600.0,4600.0
31/07/2025,4.9,Deshi,4850.0,4850.0,4850.0
"Market Name : Pavilion Ground,Khammam,RBZ"
01/07/2025,0.22,Deshi,2400.0,3800.0,2800.0
02/07/2025,0.98,Deshi,2400.0,3900.0,2800.0
03/07/2025,0.73,Deshi,2400.0,3200.0,2800.0
04/07/2025,0.93,Deshi,2450.0,3200.0,2850.0
05/07/2025,0.87,Deshi,2400.0,3200.0,2500.0
06/07/2025,0.82,Deshi,2500.0,3200.0,2800.0
07/07/2025,0.98,Deshi,2460.0,3280.0,2890.0
12/07/2025,0.32,Deshi,2800.0,3400.0,2900.0
13/07/2025,0.69,Deshi,2400.0,3500.0,2800.0
14/07/2025,0.96,Deshi,2460.0,3500.0,2860.0
Market Name : RYTHU BAZAR ERRAGADDA
05/07/2025,13.6,Deshi,3300.0,3300.0,3300.0
Market Name : RYTHU BAZAR MEHDIPATNAM
02/07/2025,7.8,Deshi,3700.0,3700.0,3700.0
,,Deshi,3700.0,3700.0,3700.0
03/07/2025,7.4,Deshi,3500.0,3500.0,3500.0
,,Deshi,3500.0,3500.0,3500.0
05/07/2025,8.0,Deshi,3300.0,3300.0,3300.0
,,Deshi,3300.0,3300.0,3300.0
06/07/2025,8.3,Deshi,3100.0,3100.0,3100.0
,,Deshi,3100.0,3100.0,3100.0
09/07/2025,8.2,Deshi,3100.0,3100.0,3100.0
,,Deshi,3100.0,3100.0,3100.0
10/07/2025,8.3,Deshi,3100.0,3100.0,3100.0
,,Deshi,3100.0,3100.0,3100.0
11/07/2025,8.1,Deshi,2900.0,2900.0,2900.0
,,Deshi,2900.0,2900.0,2900.0
12/07/2025,7.4,Deshi,2700.0,2700.0,2700.0
,,Deshi,2700.0,2700.0,2700.0
13/07/2025,10.5,Deshi,2900.0,2900.0,2900.0
,,Deshi,2900.0,2900.0,2900.0
14/07/2025,12.6,Deshi,2900.0,2900.0,2900.0
,,Deshi,2900.0,2900.0,2900.0
16/07/2025,9.5,Deshi,2700.0,2700.0,2700.0
,,Deshi,2700.0,2700.0,2700.0
17/07/2025,11.4,Deshi,2700.0,2700.0,2700.0
,,Deshi,2700.0,2700.0,2700.0
19/07/2025,10.2,Deshi,2300.0,2300.0,2300.0
,,Deshi,2300.0,2300.0,2300.0
20/07/2025,14.9,Deshi,2700.0,2700.0,2700.0
,,Deshi,2700.0,2700.0,2700.0
21/07/2025,12.8,Deshi,3500.0,3500.0,3500.0
,,Deshi,3500.0,3500.0,3500.0
23/07/2025,10.7,Deshi,4300.0,4300.0,4300.0
,,Deshi,4300.0,4300.0,4300.0
24/07/2025,10.2,Deshi,4300.0,4300.0,4300.0
,,Deshi,4300.0,4300.0,4300.0
25/07/2025,7.5,Deshi,3900.0,3900.0,3900.0
,,Deshi,3900.0,3900.0,3900.0
27/07/2025,8.9,Deshi,3300.0,3300.0,3300.0
,,Deshi,3300.0,3300.0,3300.0
28/07/2025,9.1,Deshi,4300.0,4300.0,4300.0
,,Deshi,4300.0,4300.0,4300.0
31/07/2025,8.0,Deshi,3900.0,3900.0,3900.0
,,Deshi,3900.0,3900.0,3900.0
"Market Name : Sattupalli (Ramalayam),RBZ"
01/07/2025,0.29,Tomato,2490.0,3800.0,2800.0
02/07/2025,0.21,Tomato,2400.0,3800.0,2800.0
03/07/2025,0.82,Tomato,2340.0,3300.0,2840.0
04/07/2025,0.43,Tomato,2400.0,3200.0,2800.0
05/07/2025,0.87,Tomato,2490.0,3200.0,2890.0
06/07/2025,0.64,Tomato,2430.0,3300.0,2840.0
07/07/2025,0.7,Tomato,2400.0,3200.0,2800.0
Market Name : Shadnagar APMC
02/07/2025,2.5,Deshi,1000.0,1500.0,1200.0
03/07/2025,3.5,Deshi,800.0,1500.0,1200.0
04/07/2025,3.5,Deshi,500.0,1800.0,1500.0
05/07/2025,4.5,Deshi,1200.0,1800.0,1500.0
07/07/2025,2.5,Deshi,500.0,1200.0,800.0
08/07/2025,3.5,Deshi,1800.0,2700.0,2200.0
09/07/2025,3.5,Deshi,1800.0,2700.0,2500.0
10/07/2025,2.5,Deshi,1800.0,2800.0,2500.0
11/07/2025,2.5,Deshi,1500.0,2800.0,2500.0
12/07/2025,3.5,Deshi,800.0,1800.0,1500.0
13/07/2025,3.5,Deshi,1200.0,1800.0,1500.0
14/07/2025,3.5,Deshi,1200.0,2500.0,2200.0
15/07/2025,3.5,Deshi,1800.0,2500.0,2000.0
16/07/2025,3.5,Deshi,1800.0,2800.0,2500.0
17/07/2025,3.5,Deshi,1800.0,2500.0,2000.0
18/07/2025,4.5,Deshi,2500.0,3200.0,2800.0
19/07/2025,3.5,Deshi,1500.0,2500.0,2200.0
20/07/2025,5.5,Deshi,2000.0,3500.0,2500.0
21/07/2025,2.5,Deshi,2000.0,3200.0,2500.0
22/07/2025,3.5,Deshi,1200.0,1800.0,1500.0
23/07/2025,2.5,Deshi,1800.0,2500.0,2000.0
24/07/2025,2.5,Deshi,1800.0,2300.0,2200.0
25/07/2025,3.5,Deshi,1000.0,1800.0,1200.0
26/07/2025,3.5,Deshi,2000.0,2500.0,2200.0
27/07/2025,3.5,Deshi,1200.0,1800.0,1500.0
28/07/2025,2.5,Deshi,1200.0,1800.0,1500.0
29/07/2025,3.5,Deshi,1800.0,2300.0,2200.0
30/07/2025,3.5,Deshi,1200.0,1800.0,1500.0
31/07/2025,2.5,Deshi,800.0,1500.0,1200.0
Market Name : Shankarapally APMC
12/07/2025,1.4,Deshi,2750.0,3250.0,3000.0
15/07/2025,0.82,Deshi,2500.0,3000.0,2750.0
Market Name : Vantamamidi APMC
01/07/2025,5.2,Local,800.0,1200.0,1000.0
02/07/2025,4.6,Local,1000.0,1400.0,1200.0
03/07/2025,4.0,Local,1000.0,1500.0,1250.0
04/07/2025,1.3,Local,1000.0,1000.0,1000.0
05/07/2025,4.0,Local,1000.0,1500.0,1250.0
08/07/2025,4.0,Local,1000.0,1500.0,1250.0
10/07/2025,0.3,Local,1000.0,1500.0,1250.0
11/07/2025,4.0,Local,1000.0,1500.0,1250.0
12/07/2025,5.8,Local,1200.0,2000.0,1600.0
13/07/2025,0.2,Local,1000.0,1500.0,1250.0
14/07/2025,4.0,Local,1200.0,2000.0,1600.0
24/07/2025,1.4,Local,1500.0,2000.0,1750.0
26/07/2025,2.0,Local,1500.0,2500.0,2000.0
27/07/2025,2.0,Local,1500.0,2500.0,2000.0
28/07/2025,10.3,Local,1800.0,2500.0,2150.0
29/07/2025,9.5,Local,1800.0,2500.0,2150.0
30/07/2025,9.6,Local,800.0,1000.0,900.0
31/07/2025,9.2,Local,1000.0,1500.0,1250.0
Market Name : Venkateswarnagar APMC
01/07/2025,2.5,Local,3000.0,3200.0,3100.0
02/07/2025,2.6,Local,3000.0,3400.0,3200.0
03/07/2025,3.5,Local,3000.0,3200.0,3100.0
04/07/2025,2.7,Local,3000.0,3400.0,3200.0
05/07/2025,3.0,Local,2500.0,2700.0,2600.0
06/07/2025,2.7,Local,2500.0,2700.0,2600.0
08/07/2025,3.2,Local,3500.0,3700.0,3600.0
09/07/2025,2.8,Local,2500.0,2700.0,2600.0
11/07/2025,2.2,Local,3000.0,3400.0,3200.0
12/07/2025,1.8,Local,2500.0,2700.0,2600.0
15/07/2025,2.6,Local,2000.0,2400.0,2200.0
16/07/2025,2.3,Local,2000.0,2300.0,2200.0
17/07/2025,1.9,Local,2000.0,2000.0,2000.0
18/07/2025,1.8,Local,2000.0,2000.0,2000.0
19/07/2025,2.1,Local,2500.0,2500.0,2500.0
20/07/2025,2.8,Local,2500.0,2800.0,2600.0
22/07/2025,1.7,Local,3000.0,3300.0,3200.0
23/07/2025,2.5,Local,2500.0,2700.0,2600.0
24/07/2025,2.2,Local,3000.0,3200.0,3100.0
25/07/2025,2.3,Local,3000.0,3300.0,3200.0
26/07/2025,2.3,Local,3000.0,3000.0,3000.0
27/07/2025,2.1,Local,2000.0,2200.0,2100.0
29/07/2025,2.2,Local,3000.0,3300.0,3200.0
30/07/2025,2.6,Local,3000.0,3200.0,3100.0
31/07/2025,2.3,Local,3000.0,3400.0,3200.0
Market Name : Warangal APMC
01/07/2025,14.0,Tomato,2000.0,2400.0,2200.0
02/07/2025,24.0,Tomato,2000.0,2400.0,2200.0
03/07/2025,26.0,Tomato,1600.0,2000.0,1800.0
04/07/2025,24.0,Tomato,1600.0,2000.0,1800.0
05/07/2025,28.0,Tomato,1600.0,2000.0,1800.0
06/07/2025,22.0,Tomato,2000.0,2400.0,2200.0
07/07/2025,22.0,Tomato,2000.0,2400.0,2200.0
08/07/2025,22.0,Tomato,2000.0,2400.0,2200.0
09/07/2025,22.0,Tomato,2000.0,2400.0,2200.0
10/07/2025,28.0,Tomato,2000.0,2400.0,2200.0
11/07/2025,28.0,Tomato,1600.0,2000.0,1800.0
12/07/2025,20.0,Tomato,2000.0,2400.0,2200.0
13/07/2025,24.0,Tomato,2000.0,2400.0,2200.0
14/07/2025,24.0,Tomato,2000.0,2400.0,2200.0
15/07/2025,26.0,Tomato,2000.0,2400.0,2200.0
16/07/2025,22.0,Tomato,2000.0,2400.0,2200.0
17/07/2025,24.0,Tomato,1500.0,2000.0,1750.0
18/07/2025,30.0,Tomato,2000.0,2400.0,2200.0
19/07/2025,24.0,Tomato,2000.0,2400.0,2200.0
20/07/2025,20.0,Tomato,2000.0,2400.0,2200.0
21/07/2025,20.0,Tomato,2600.0,2800.0,2700.0
22/07/2025,26.0,Tomato,2600.0,2800.0,2700.0
23/07/2025,20.0,Tomato,2200.0,2600.0,2400.0
24/07/2025,26.0,Tomato,2200.0,2600.0,2400.0
25/07/2025,28.0,Tomato,2200.0,2600.0,2400.0
26/07/2025,28.0,Tomato,2000.0,2400.0,2200.0
27/07/2025,18.0,Tomato,2000.0,2400.0,2200.0
28/07/2025,28.0,Tomato,2500.0,3000.0,2750.0
29/07/2025,26.0,Tomato,2500.0,3000.0,2750.0
30/07/2025,26.0,Tomato,3500.0,4000.0,3750.0
31/07/2025,26.0,Tomato,3500.0,4000.0,3750.0
