"Date Wise Prices for Specified Commodity on August, 2025 for Commodity : Tomato, State/UT : Telangana"
"Commodity : Tomato, State/UT : Telangana"

Arrival Date,Arrivals (Metric Tonnes),Variety,Minimum Price (Rs./Quintal),Maximum Price (Rs./Quintal),Modal Price (Rs./Quintal)
08/08/2025,4.37,Deshi,4250.0,5170.0,4780.0
09/08/2025,0.86,Deshi,4280.0,5180.0,4780.0
10/08/2025,1.47,Deshi,4320.0,5200.0,4870.0
11/08/2025,6.13,Deshi,4200.0,5200.0,4800.0
15/08/2025,9.63,Deshi,4600.0,5500.0,4900.0
16/08/2025,0.99,Deshi,4900.0,5200.0,5100.0
17/08/2025,0.98,Deshi,4600.0,5200.0,4800.0
18/08/2025,0.69,Deshi,4200.0,5400.0,5000.0
25/08/2025,0.32,Deshi,4600.0,5200.0,4900.0
26/08/2025,0.88,Deshi,4500.0,5500.0,5000.0
27/08/2025,8.96,Deshi,4100.0,4900.0,4400.0
28/08/2025,3.65,Deshi,4000.0,5000.0,4400.0
Market Name : RYTHU BAZAR MEHDIPATNAM
02/08/2025,7.1,Deshi,4100.0,4100.0,4100.0
,,Deshi,4100.0,4100.0,4100.0
03/08/2025,7.8,Deshi,3900.0,3900.0,3900.0
,,Deshi,3900.0,3900.0,3900.0
04/08/2025,8.8,Deshi,4500.0,4500.0,4500.0
,,Deshi,4500.0,4500.0,4500.0
06/08/2025,7.8,Deshi,4300.0,4300.0,4300.0
,,Deshi,4300.0,4300.0,4300.0
07/08/2025,8.1,Deshi,3900.0,3900.0,3900.0
,,Deshi,3900.0,3900.0,3900.0
08/08/2025,9.1,Deshi,3900.0,3900.0,3900.0
,,Deshi,3900.0,3900.0,3900.0
09/08/2025,8.6,Deshi,3500.0,3500.0,3500.0
,,Deshi,3500.0,3500.0,3500.0
10/08/2025,8.7,Deshi,3700.0,3700.0,3700.0
,,Deshi,3700.0,3700.0,3700.0
11/08/2025,10.2,Deshi,3700.0,3700.0,3700.0
,,Deshi,3700.0,3700.0,3700.0
13/08/2025,8.6,Deshi,3700.0,3700.0,3700.0
,,Deshi,3700.0,3700.0,3700.0
14/08/2025,9.2,Deshi,3700.0,3700.0,3700.0
,,Deshi,3700.0,3700.0,3700.0
15/08/2025,8.5,Deshi,3900.0,3900.0,3900.0
,,Deshi,3900.0,3900.0,3900.0
16/08/2025,5.9,Deshi,3900.0,3900.0,3900.0
,,Deshi,3000.0,3900.0,3900.0
17/08/2025,8.8,Deshi,3500.0,3500.0,3500.0
,,Deshi,3500.0,3500.0,3500.0
18/08/2025,9.5,Deshi,3300.0,3300.0,3300.0
,,Deshi,3300.0,3300.0,3300.0
20/08/2025,7.3,Deshi,3500.0,3500.0,3500.0
,,Deshi,3500.0,3500.0,3500.0
21/08/2025,7.2,Deshi,3700.0,3700.0,3700.0
,,Deshi,3700.0,3700.0,3700.0
22/08/2025,7.9,Deshi,4100.0,4100.0,4100.0
,,Deshi,4100.0,4100.0,4100.0
24/08/2025,5.7,Deshi,3500.0,3500.0,3500.0
,,Deshi,3500.0,3500.0,3500.0
25/08/2025,10.3,Deshi,3300.0,3300.0,3300.0
,,Deshi,3300.0,3300.0,3300.0
27/08/2025,8.9,Deshi,2700.0,2700.0,2700.0
,,Deshi,2700.0,2700.0,2700.0
28/08/2025,8.2,Deshi,2900.0,2900.0,2900.0
,,Deshi,2900.0,2900.0,2900.0
"Market Name : Sattupalli (Ramalayam),RBZ"
01/08/2025,7.69,Tomato,3230.0,5200.0,4560.0
02/08/2025,6.79,Tomato,3240.0,5200.0,4500.0
03/08/2025,4.56,Tomato,3216.0,5100.0,4560.0
04/08/2025,7.89,Tomato,3250.0,5210.0,4500.0
06/08/2025,0.98,Tomato,3604.0,5200.0,4200.0
07/08/2025,0.98,Tomato,3200.0,5000.0,4609.0
08/08/2025,7.64,Tomato,4200.0,5200.0,4580.0
09/08/2025,5.46,Tomato,4200.0,5200.0,4800.0
10/08/2025,7.64,Tomato,4270.0,5260.0,4680.0
11/08/2025,4.69,Tomato,4250.0,5120.0,4780.0
15/08/2025,6.94,Tomato,4800.0,5500.0,4900.0
16/08/2025,8.54,Tomato,4600.0,5200.0,4900.0
17/08/2025,0.96,Tomato,4900.0,5500.0,5200.0
18/08/2025,0.96,Tomato,4900.0,5200.0,5000.0
25/08/2025,0.65,Tomato,4600.0,5300.0,4900.0
27/08/2025,0.36,Tomato,4100.0,5000.0,4500.0
28/08/2025,0.99,Tomato,4000.0,4900.0,4400.0
Market Name : Shadnagar APMC
02/08/2025,3.5,Deshi,1200.0,1800.0,1500.0
03/08/2025,2.5,Deshi,1200.0,1800.0,1500.0
04/08/2025,3.5,Deshi,1200.0,1800.0,1500.0
05/08/2025,3.5,Deshi,1000.0,1500.0,1200.0
06/08/2025,3.5,Deshi,1000.0,1800.0,1500.0
07/08/2025,2.5,Deshi,1200.0,2000.0,1800.0
08/08/2025,3.5,Deshi,800.0,1500.0,1200.0
09/08/2025,3.5,Deshi,1200.0,1500.0,1300.0
10/08/2025,2.5,Deshi,1000.0,1800.0,1200.0
11/08/2025,4.5,Deshi,1000.0,1500.0,1200.0
12/08/2025,3.5,Deshi,800.0,2000.0,1500.0
13/08/2025,2.5,Deshi,800.0,1200.0,1000.0
14/08/2025,3.5,Deshi,500.0,1200.0,800.0
15/08/2025,3.5,Deshi,1000.0,1500.0,1200.0
16/08/2025,3.5,Deshi,600.0,1200.0,800.0
17/08/2025,3.5,Deshi,800.0,1500.0,1000.0
18/08/2025,3.5,Deshi,1000.0,1500.0,1200.0
19/08/2025,2.5,Deshi,800.0,1500.0,1200.0
20/08/2025,2.5,Deshi,800.0,1200.0,1000.0
21/08/2025,2.5,Deshi,500.0,1200.0,1000.0
22/08/2025,3.5,Deshi,1200.0,1800.0,1500.0
23/08/2025,2.5,Deshi,2500.0,2900.0,2800.0
25/08/2025,4.5,Deshi,1200.0,1800.0,1800.0
26/08/2025,3.5,Deshi,1800.0,2800.0,2500.0
27/08/2025,3.5,Deshi,1000.0,1800.0,1500.0
28/08/2025,3.5,Deshi,1500.0,1900.0,1800.0
29/08/2025,4.5,Deshi,1200.0,1900.0,1800.0
30/08/2025,4.5,Deshi,1800.0,2000.0,1900.0
31/08/2025,3.5,Deshi,1500.0,2000.0,1800.0
Market Name : Vantamamidi APMC
01/08/2025,13.2,Local,800.0,1000.0,900.0
02/08/2025,9.1,Local,1000.0,1800.0,1400.0
03/08/2025,14.1,Local,1000.0,1500.0,1250.0
04/08/2025,7.7,Local,1500.0,2000.0,1750.0
05/08/2025,5.0,Local,1000.0,2000.0,1500.0
06/08/2025,5.6,Local,1000.0,2000.0,1500.0
07/08/2025,10.3,Local,1000.0,1500.0,1250.0
08/08/2025,11.4,Local,1000.0,2000.0,1500.0
09/08/2025,8.8,Local,1000.0,1500.0,1250.0
10/08/2025,11.4,Local,1500.0,3000.0,2250.0
11/08/2025,8.6,Local,1500.0,2500.0,2000.0
12/08/2025,16.6,Local,1700.0,2500.0,2100.0
13/08/2025,10.5,Local,1000.0,1500.0,1250.0
14/08/2025,5.5,Local,1200.0,2000.0,1600.0
15/08/2025,1.6,Local,1000.0,2000.0,1500.0
16/08/2025,6.6,Local,1500.0,2000.0,1750.0
17/08/2025,3.4,Local,1000.0,1600.0,1300.0
18/08/2025,5.4,Local,1200.0,1800.0,1500.0
19/08/2025,5.0,Local,1000.0,1500.0,1250.0
20/08/2025,6.6,Local,1000.0,1600.0,1300.0
21/08/2025,6.6,Local,1000.0,1500.0,1250.0
23/08/2025,17.0,Local,1200.0,1600.0,1400.0
24/08/2025,12.2,Local,1200.0,1800.0,1500.0
25/08/2025,10.2,Local,800.0,1500.0,1150.0
26/08/2025,1.6,Local,800.0,1000.0,900.0
28/08/2025,7.1,Local,1000.0,1500.0,1250.0
29/08/2025,10.5,Local,1200.0,1800.0,1500.0
30/08/2025,9.7,Local,1500.0,1800.0,1650.0
31/08/2025,10.4,Local,1000.0,1500.0,1250.0
Market Name : Venkateswarnagar APMC
01/08/2025,1.7,Local,3000.0,3300.0,3100.0
02/08/2025,2.0,Local,3000.0,3200.0,3100.0
03/08/2025,1.8,Local,3000.0,3200.0,3100.0
05/08/2025,2.3,Local,3000.0,3200.0,3100.0
06/08/2025,1.3,Local,2500.0,2700.0,2600.0
07/08/2025,2.3,Local,3000.0,3200.0,3100.0
08/08/2025,1.4,Local,2500.0,2700.0,2600.0
12/08/2025,2.2,Local,2000.0,2200.0,2100.0
15/08/2025,2.2,Local,2000.0,2200.0,2100.0
16/08/2025,2.5,Local,1500.0,1700.0,1600.0
17/08/2025,2.7,Local,1500.0,1700.0,1600.0
21/08/2025,2.3,Local,2000.0,2200.0,2100.0
22/08/2025,2.9,Local,2500.0,2700.0,2600.0
27/08/2025,1.5,Local,2500.0,2700.0,2600.0
28/08/2025,1.8,Local,1500.0,1700.0,1600.0
29/08/2025,2.2,Local,1500.0,1700.0,1600.0
30/08/2025,1.9,Local,2000.0,2200.0,2100.0
Market Name : Warangal APMC
01/08/2025,22.0,Tomato,3500.0,4000.0,3750.0
02/08/2025,26.0,Tomato,3500.0,4000.0,3750.0
03/08/2025,24.0,Tomato,3500.0,4000.0,3750.0
04/08/2025,28.0,Tomato,3500.0,4000.0,3750.0
05/08/2025,26.0,Tomato,3500.0,4000.0,3750.0
06/08/2025,18.0,Tomato,3500.0,4000.0,3750.0
07/08/2025,18.0,Tomato,3000.0,3200.0,3100.0
08/08/2025,20.0,Tomato,3200.0,3600.0,3400.0
09/08/2025,16.0,Tomato,3500.0,4000.0,3750.0
10/08/2025,20.0,Tomato,3500.0,4000.0,3750.0
11/08/2025,16.0,Tomato,3500.0,4000.0,3750.0
12/08/2025,17.0,Tomato,3000.0,3500.0,3250.0
13/08/2025,10.0,Tomato,3500.0,4000.0,3750.0
14/08/2025,16.0,Tomato,3000.0,3500.0,3250.0
15/08/2025,14.0,Tomato,2500.0,3000.0,2750.0
16/08/2025,14.0,Tomato,3500.0,4000.0,3750.0
17/08/2025,15.0,Tomato,3000.0,3400.0,3200.0
18/08/2025,18.0,Tomato,3000.0,3500.0,3250.0
19/08/2025,12.0,Tomato,3200.0,3600.0,3400.0
20/08/2025,14.0,Tomato,3400.0,3600.0,3500.0
21/08/2025,14.0,Tomato,3500.0,4000.0,3750.0
22/08/2025,26.0,Tomato,3500.0,4000.0,3750.0
23/08/2025,28.0,Tomato,3200.0,3400.0,3300.0
24/08/2025,28.0,Tomato,2500.0,3000.0,2750.0
25/08/2025,28.0,Tomato,3500.0,4000.0,3750.0
26/08/2025,12.0,Tomato,3500.0,4000.0,3750.0
27/08/2025,30.0,Tomato,3200.0,3600.0,3400.0
28/08/2025,20.0,Tomato,3200.0,3600.0,3400.0
29/08/2025,12.0,Tomato,2500.0,3000.0,2750.0
30/08/2025,32.0,Tomato,2500.0,3000.0,2750.0
31/08/2025,18.0,Tomato,2500.0,3000.0,2750.0
